user_id,date_served,marketing_channel,variant,language_displayed,converted
a1637,1/16/18,Push,personalization,English,True
a1638,1/15/18,Facebook,personalization,English,False
a1639,1/17/18,Facebook,personalization,English,True
a1640,1/15/18,Instagram,personalization,English,False
a1641,1/17/18,Instagram,personalization,English,True
a1642,1/15/18,Instagram,personalization,English,False
a1643,1/16/18,Email,control,English,True
a1644,1/15/18,Facebook,personalization,English,False
a1645,1/16/18,Push,personalization,English,True
a1646,1/16/18,House Ads,personalization,English,False
a1647,1/16/18,Facebook,personalization,English,True
a1648,1/15/18,House Ads,personalization,English,False
a1649,1/16/18,Instagram,personalization,English,True
a1650,1/15/18,House Ads,personalization,English,False
a1651,1/16/18,Email,control,English,True
a1652,1/15/18,House Ads,personalization,English,False
a1653,1/17/18,Push,personalization,English,True
a1654,1/15/18,House Ads,personalization,English,False
a1655,1/17/18,Instagram,personalization,English,True
a1656,1/15/18,House Ads,personalization,English,False
a1657,1/17/18,Email,control,English,True
a1658,1/15/18,House Ads,personalization,English,False
a1659,1/17/18,Push,personalization,English,True
a1660,1/15/18,House Ads,personalization,English,False
a1661,1/17/18,Facebook,personalization,English,True
a1662,1/15/18,House Ads,personalization,English,False
a1663,1/18/18,Instagram,personalization,English,True
a1664,1/15/18,House Ads,personalization,English,False
a1665,1/19/18,Email,personalization,English,False
a1666,1/16/18,House Ads,personalization,English,False
a1667,1/20/18,Push,personalization,English,True
a1668,1/15/18,House Ads,personalization,English,False
a1669,1/21/18,Facebook,personalization,English,True
a1670,1/15/18,House Ads,personalization,English,False
a1671,1/22/18,Instagram,personalization,English,True
a1672,1/15/18,House Ads,personalization,English,False
a1673,1/23/18,Instagram,personalization,English,True
a1674,1/15/18,House Ads,personalization,English,False
a1675,1/24/18,Instagram,personalization,English,True
a1676,1/15/18,House Ads,personalization,English,False
a1677,1/25/18,Instagram,personalization,English,True
a1678,1/15/18,House Ads,personalization,English,False
a1679,1/26/18,Instagram,personalization,English,True
a1680,1/15/18,House Ads,personalization,English,False
a1681,1/27/18,Instagram,personalization,English,True
a1682,1/15/18,House Ads,personalization,English,False
a1683,1/28/18,Email,personalization,English,False
a1684,1/15/18,House Ads,personalization,English,False
a1685,1/29/18,Push,personalization,English,True
a1686,1/16/18,House Ads,personalization,English,False
a1687,1/30/18,Facebook,personalization,English,True
a1688,1/15/18,House Ads,personalization,English,False
a1689,1/17/18,Instagram,personalization,English,True
a1690,1/15/18,House Ads,personalization,English,False
a1691,1/18/18,Email,personalization,English,False
a1692,1/15/18,House Ads,personalization,English,False
a1693,1/19/18,Push,personalization,English,True
a1694,1/15/18,House Ads,personalization,English,False
a1695,1/20/18,Facebook,personalization,English,True
a1696,1/15/18,House Ads,personalization,English,False
a1697,1/21/18,Instagram,personalization,English,True
a1698,1/15/18,House Ads,personalization,English,False
a1699,1/22/18,Instagram,personalization,English,True
a1700,1/15/18,House Ads,personalization,English,False
a1701,1/23/18,Instagram,personalization,English,True
a1702,1/15/18,House Ads,personalization,English,False
a1703,1/24/18,Instagram,personalization,English,True
a1704,1/15/18,House Ads,personalization,English,False
a1705,1/25/18,Instagram,personalization,English,True
a1706,1/16/18,House Ads,personalization,English,False
a1707,1/26/18,Email,control,English,True
a1708,1/15/18,House Ads,personalization,English,False
a1709,1/27/18,Push,personalization,English,True
a1710,1/15/18,House Ads,personalization,English,False
a1711,1/28/18,Facebook,personalization,English,True
a1712,1/15/18,House Ads,personalization,English,False
a1713,1/29/18,Instagram,personalization,English,True
a1714,1/15/18,House Ads,personalization,English,False
a1715,1/30/18,Email,control,English,True
a1716,1/15/18,House Ads,personalization,English,False
a1717,1/17/18,Push,personalization,English,True
a1718,1/15/18,House Ads,personalization,English,False
a1719,1/18/18,Facebook,personalization,English,True
a1720,1/15/18,House Ads,personalization,English,False
a1721,1/19/18,Instagram,personalization,English,True
a1722,1/15/18,House Ads,personalization,English,False
a1723,1/20/18,Instagram,personalization,English,True
a1724,1/15/18,House Ads,personalization,English,False
a1725,1/21/18,Instagram,personalization,English,True
a1726,1/16/18,House Ads,personalization,English,False
a1727,1/22/18,Instagram,personalization,English,True
a1728,1/15/18,House Ads,personalization,English,False
a1729,1/23/18,Instagram,personalization,English,True
a1730,1/15/18,House Ads,personalization,English,False
a1731,1/24/18,Email,personalization,English,False
a1732,1/15/18,House Ads,personalization,English,False
a1733,1/25/18,Push,personalization,English,True
a1734,1/15/18,House Ads,personalization,English,False
a1735,1/26/18,Facebook,personalization,English,True
a1736,1/15/18,House Ads,personalization,English,False
a1737,1/27/18,Instagram,personalization,English,True
a1738,1/15/18,House Ads,personalization,English,False
a1739,1/28/18,Email,control,English,True
a1740,1/14/18,Facebook,control,English,False
a1741,1/20/18,House Ads,control,English,False
a1742,1/11/18,House Ads,control,English,False
a1743,1/15/18,House Ads,personalization,English,False
a1744,1/29/18,Push,personalization,English,True
a1745,1/15/18,House Ads,control,English,False
a1746,1/21/18,House Ads,control,English,False
a1747,1/11/18,House Ads,control,English,False
a1748,1/15/18,House Ads,personalization,English,False
a1749,1/30/18,Facebook,personalization,English,True
a1750,1/15/18,House Ads,control,English,False
a1751,1/21/18,House Ads,control,English,False
a1752,1/11/18,House Ads,control,English,False
a1753,1/15/18,House Ads,personalization,English,False
a1754,1/23/18,Instagram,personalization,English,True
a1755,1/15/18,Push,control,English,False
a1756,1/21/18,House Ads,control,English,False
a1757,1/11/18,House Ads,control,English,False
a1758,1/16/18,House Ads,personalization,English,False
a1759,1/24/18,Instagram,personalization,English,True
a1760,1/15/18,Facebook,control,English,False
a1761,1/26/18,House Ads,control,English,False
a1762,1/11/18,House Ads,control,English,False
a1763,1/15/18,House Ads,personalization,English,False
a1764,1/25/18,Instagram,personalization,English,True
a1765,1/15/18,Instagram,control,English,False
a1766,1/26/18,House Ads,control,English,False
a1767,1/11/18,House Ads,control,English,False
a1768,1/15/18,House Ads,personalization,English,False
a1769,1/26/18,Instagram,personalization,English,True
a1770,1/15/18,Instagram,control,English,False
a1771,1/27/18,House Ads,control,English,False
a1772,1/12/18,House Ads,control,English,False
a1773,1/15/18,House Ads,personalization,English,False
a1774,1/27/18,Instagram,personalization,English,True
a1775,1/15/18,Facebook,control,English,False
a1776,1/27/18,House Ads,control,English,False
a1777,1/12/18,House Ads,control,English,False
a1778,1/15/18,House Ads,personalization,English,False
a1779,1/28/18,Facebook,personalization,English,True
a1780,1/30/18,Instagram,control,English,False
a1781,1/15/18,House Ads,personalization,English,False
a1782,1/29/18,Instagram,personalization,English,True
a1783,1/30/18,Facebook,control,English,False
a1784,1/15/18,House Ads,personalization,English,False
a1785,1/30/18,Email,control,English,True
a1786,1/30/18,House Ads,control,English,False
a1787,1/15/18,House Ads,personalization,English,False
a1788,1/31/18,Push,personalization,English,True
a1789,1/30/18,House Ads,control,English,False
a1790,1/15/18,House Ads,personalization,English,False
a1791,1/1/18,Facebook,personalization,English,True
a1792,1/30/18,House Ads,control,English,False
a1793,1/2/18,Instagram,personalization,English,True
a1794,1/31/18,Push,control,English,False
a1795,1/2/18,House Ads,personalization,English,False
a1796,1/3/18,Instagram,personalization,English,True
a1797,1/31/18,Facebook,control,English,False
a1798,1/2/18,House Ads,personalization,English,False
a1799,1/4/18,Instagram,personalization,English,True
a1800,1/31/18,Instagram,control,English,False
a1801,1/2/18,House Ads,personalization,English,False
a1802,1/5/18,Facebook,personalization,English,True
a1803,1/31/18,Instagram,control,English,False
a1804,1/2/18,House Ads,personalization,English,False
a1805,1/6/18,Instagram,personalization,English,True
a1806,1/31/18,Facebook,control,English,False
a1807,1/2/18,House Ads,personalization,English,False
a1808,1/7/18,Instagram,personalization,English,True
a1809,1/7/18,Instagram,personalization,English,True
a1810,1/11/18,Instagram,control,English,True
a1811,1/11/18,Instagram,control,English,True
a1812,1/2/18,House Ads,personalization,English,False
a1813,1/2/18,House Ads,personalization,English,False
a1814,1/3/18,House Ads,control,English,False
a1815,1/3/18,House Ads,control,English,False
a1816,1/8/18,Facebook,personalization,English,True
a1817,1/8/18,Facebook,personalization,English,True
a1818,1/12/18,Facebook,control,English,True
a1819,1/12/18,Facebook,control,English,True
a1820,1/2/18,House Ads,personalization,English,False
a1821,1/2/18,House Ads,personalization,English,False
a1822,1/3/18,House Ads,control,English,False
a1823,1/3/18,House Ads,control,English,False
a1824,1/9/18,Instagram,personalization,English,True
a1825,1/9/18,Instagram,personalization,English,True
a1826,1/13/18,Instagram,control,English,True
a1827,1/13/18,Instagram,control,English,True
a1828,1/1/18,House Ads,control,English,False
a1829,1/1/18,House Ads,control,English,False
a1830,1/2/18,House Ads,personalization,English,False
a1831,1/2/18,House Ads,personalization,English,False
a1832,1/3/18,House Ads,control,English,False
a1833,1/3/18,House Ads,control,English,False
a1834,1/10/18,Email,control,English,True
a1835,1/10/18,Email,control,English,True
a1836,1/14/18,Email,control,English,True
a1837,1/14/18,Email,control,English,True
a1838,1/2/18,House Ads,control,English,False
a1839,1/2/18,House Ads,control,English,False
a1840,1/3/18,House Ads,personalization,English,False
a1841,1/3/18,House Ads,personalization,English,False
a1842,1/3/18,House Ads,control,English,False
a1843,1/3/18,House Ads,control,English,False
a1844,1/11/18,Push,personalization,English,True
a1845,1/11/18,Push,personalization,English,True
a1846,1/15/18,Push,control,English,True
a1847,1/15/18,Push,control,English,True
a1848,1/3/18,House Ads,control,English,False
a1849,1/3/18,House Ads,control,English,False
a1850,1/3/18,House Ads,personalization,English,False
a1851,1/3/18,House Ads,personalization,English,False
a1852,1/2/18,House Ads,control,English,False
a1853,1/2/18,House Ads,control,English,False
a1854,1/12/18,Facebook,personalization,English,True
a1855,1/12/18,Facebook,personalization,English,True
a1856,1/16/18,Facebook,control,English,True
a1857,1/16/18,Facebook,control,English,True
a1858,1/4/18,Push,control,English,False
a1859,1/4/18,Push,control,English,False
a1860,1/3/18,House Ads,personalization,English,False
a1861,1/3/18,House Ads,personalization,English,False
a1862,1/2/18,House Ads,control,English,False
a1863,1/2/18,House Ads,control,English,False
a1864,1/13/18,Instagram,personalization,English,True
a1865,1/13/18,Instagram,personalization,English,True
a1866,1/17/18,Instagram,control,English,True
a1867,1/17/18,Instagram,control,English,True
a1868,1/5/18,House Ads,control,English,False
a1869,1/5/18,House Ads,control,English,False
a1870,1/3/18,House Ads,personalization,English,False
a1871,1/3/18,House Ads,personalization,English,False
a1872,1/2/18,House Ads,control,English,False
a1873,1/2/18,House Ads,control,English,False
a1874,1/14/18,Instagram,personalization,English,True
a1875,1/14/18,Instagram,personalization,English,True
a1876,1/18/18,Instagram,control,English,True
a1877,1/18/18,Instagram,control,English,True
a1878,1/1/18,House Ads,control,English,False
a1879,1/1/18,House Ads,control,English,False
a1880,1/2/18,House Ads,personalization,English,False
a1881,1/2/18,House Ads,personalization,English,False
a1882,1/3/18,House Ads,personalization,English,False
a1883,1/3/18,House Ads,personalization,English,False
a1884,1/2/18,House Ads,control,English,False
a1885,1/2/18,House Ads,control,English,False
a1886,1/15/18,Instagram,personalization,English,True
a1887,1/15/18,Instagram,personalization,English,True
a1888,1/1/18,Instagram,control,English,True
a1889,1/1/18,Instagram,control,English,True
a1890,1/2/18,House Ads,control,English,False
a1891,1/2/18,House Ads,control,English,False
a1892,1/3/18,House Ads,personalization,English,False
a1893,1/3/18,House Ads,personalization,English,False
a1894,1/2/18,House Ads,control,English,False
a1895,1/2/18,House Ads,control,English,False
a1896,1/16/18,Facebook,personalization,English,True
a1897,1/16/18,Facebook,personalization,English,True
a1898,1/2/18,Facebook,control,English,True
a1899,1/2/18,Facebook,control,English,True
a1900,1/3/18,Push,control,English,False
a1901,1/3/18,Push,control,English,False
a1902,1/3/18,House Ads,personalization,English,False
a1903,1/3/18,House Ads,personalization,English,False
a1904,1/2/18,House Ads,control,English,False
a1905,1/2/18,House Ads,control,English,False
a1906,1/17/18,Instagram,personalization,English,True
a1907,1/17/18,Instagram,personalization,English,True
a1908,1/3/18,Instagram,control,English,True
a1909,1/3/18,Instagram,control,English,True
a1910,1/4/18,Facebook,control,English,False
a1911,1/4/18,Facebook,control,English,False
a1912,1/2/18,House Ads,personalization,English,False
a1913,1/2/18,House Ads,personalization,English,False
a1914,1/2/18,House Ads,control,English,False
a1915,1/2/18,House Ads,control,English,False
a1916,1/18/18,Instagram,personalization,English,True
a1917,1/18/18,Instagram,personalization,English,True
a1918,1/4/18,Instagram,control,English,True
a1919,1/4/18,Instagram,control,English,True
a1920,1/5/18,Instagram,control,English,False
a1921,1/5/18,Instagram,control,English,False
a1922,1/2/18,House Ads,personalization,English,False
a1923,1/2/18,House Ads,personalization,English,False
a1924,1/2/18,House Ads,control,English,False
